year,decade,observed,forecast,historic average,STDEV Q,STDEV deltaQ
2010,35,26.100000000000001,25.392000000000007,27.22716049382716,5.44178307969178,1.8216428618281315
2010,36,24.300000000000001,24.477999999999998,25.874074074074077,5.154773946978127,1.5552400473683383
2011,1,23.899999999999999,22.934999999999995,24.966666666666665,4.876951776933843,2.103634421133524
2011,2,22.899999999999999,22.916000000000007,23.817857142857143,4.6325241165253885,1.590672665744514
2011,3,21.300000000000001,22.421000000000003,23.339285714285715,4.183617442517375,1.5252944751097552
2011,4,20.899999999999999,21.135999999999996,22.864285714285714,4.094299382734011,1.2051970793193945
2011,5,18.300000000000001,20.794999999999995,22.993975903614462,4.499657152185837,1.818431767608276
2011,6,15.4,18.615000000000006,23.593975903614453,5.173934423052386,2.4863529957574797
2011,7,12.699999999999999,18.092000000000009,25.222891566265055,6.56298425021625,3.324210161845599
2011,8,21.899999999999999,18.207000000000008,29.928915662650603,11.74461506207058,9.005003343637606
2011,9,27.600000000000001,26.566000000000013,36.734523809523814,12.698415554778315,7.939549932432664
2011,10,32.700000000000003,38.444000000000003,49.775903614457825,19.821579705951212,14.044115456650928
2011,11,55.700000000000003,45.260999999999996,71.466265060240957,26.58573465412641,18.298071432816258
2011,12,94.900000000000006,82.881000000000043,98.221428571428561,33.00805696251476,22.145124615266518
2011,13,107.0,110.74900000000001,121.19285714285715,31.73020599462402,25.719865143403002
2011,14,110.0,129.41299999999998,139.61785714285713,35.573721723774575,23.959241872069683
2011,15,103.0,142.18199999999999,157.39642857142857,36.68671486154336,26.685265423182127
2011,16,112.0,120.06600000000002,191.38095238095238,47.3204672501106,28.223960145176914
2011,17,141.0,137.90799999999999,207.95783132530121,59.746638073561556,39.95031762505323
2011,18,140.0,173.541,218.42530120481928,66.91988993651654,34.367827796106965
2011,19,115.0,154.12,207.42289156626504,67.74717764853203,33.599803918938655
2011,20,110.0,124.01899999999999,179.87023809523811,53.91300395195346,26.27971919380197
2011,21,103.0,107.46699999999998,153.47857142857143,43.91088201551387,21.50237425015141
2011,22,100.0,99.021000000000015,130.45783132530121,33.68398736782201,18.152318681737654
2011,23,93.700000000000003,87.033999999999963,112.3879518072289,26.53790844769303,13.780737129738947
2011,24,85.799999999999997,77.216999999999956,90.931325301204822,17.570949748133287,13.066202844492931
2011,25,74.200000000000003,71.833999999999975,72.896385542168659,15.114033583614196,8.828217422683949
2011,26,70.099999999999994,63.436999999999998,60.795180722891565,11.191938558018137,7.518181117211529
2011,27,45.799999999999997,54.646999999999991,50.253012048192772,9.449794646747979,5.065428508152285
2011,28,39.100000000000001,39.79499999999998,43.780487804878042,7.6919460689093455,3.2698850819657674
2011,29,28.199999999999999,37.07800000000001,39.590243902439028,7.53181908340935,3.37403336888435
2011,30,24.800000000000001,26.627999999999993,36.990243902439019,8.863639273703837,4.104589421731199
2011,31,23.600000000000001,26.838000000000015,34.804938271604939,8.456179711231426,2.707249070710746
2011,32,23.5,21.852000000000007,32.938271604938272,8.196456061939736,2.8862605564986676
2011,33,27.0,22.336000000000002,30.523456790123458,6.4781801380661355,3.355745487634272
2011,34,23.5,25.146999999999984,28.851851851851851,5.854850790394046,2.0797977406409762
2011,35,21.899999999999999,23.016999999999992,27.22716049382716,5.44178307969178,1.8216428618281315
2011,36,20.600000000000001,21.404999999999994,25.874074074074077,5.154773946978127,1.5552400473683383
2012,1,20.600000000000001,20.987000000000002,24.966666666666665,4.876951776933843,2.103634421133524
2012,2,19.600000000000001,20.198999999999991,23.817857142857143,4.6325241165253885,1.590672665744514
2012,3,17.699999999999999,19.346,23.339285714285715,4.183617442517375,1.5252944751097552
2012,4,17.800000000000001,18.508000000000003,22.864285714285714,4.094299382734011,1.2051970793193945
2012,5,17.5,18.421999999999993,22.993975903614462,4.499657152185837,1.818431767608276
2012,6,17.600000000000001,18.065999999999999,23.593975903614453,5.173934423052386,2.4863529957574797
2012,7,17.100000000000001,18.994000000000007,25.222891566265055,6.56298425021625,3.324210161845599
2012,8,16.800000000000001,20.881,29.928915662650603,11.74461506207058,9.005003343637606
2012,9,25.300000000000001,23.934999999999995,36.734523809523814,12.698415554778315,7.939549932432664
2012,10,68.900000000000006,35.961999999999982,49.775903614457825,19.821579705951212,14.044115456650928
2012,11,89.900000000000006,83.842000000000027,71.466265060240957,26.58573465412641,18.298071432816258
2012,12,127.0,112.633,98.221428571428561,33.00805696251476,22.145124615266518
2012,13,113.0,147.0,121.19285714285715,31.73020599462402,25.719865143403002
2012,14,129.0,142.953,139.61785714285713,35.573721723774575,23.959241872069683
2012,15,143.0,159.88,157.39642857142857,36.68671486154336,26.685265423182127
2012,16,192.0,172.28200000000001,191.38095238095238,47.3204672501106,28.223960145176914
2012,17,184.0,202.09999999999999,207.95783132530121,59.746638073561556,39.95031762505323
2012,18,170.0,191.81999999999999,218.42530120481928,66.91988993651654,34.367827796106965
2012,19,162.0,166.18000000000001,207.42289156626504,67.74717764853203,33.599803918938655
2012,20,134.0,146.91,179.87023809523811,53.91300395195346,26.27971919380197
2012,21,108.0,115.29199999999999,153.47857142857143,43.91088201551387,21.50237425015141
2012,22,97.0,99.983999999999938,130.45783132530121,33.68398736782201,18.152318681737654
2012,23,83.900000000000006,84.509999999999962,112.3879518072289,26.53790844769303,13.780737129738947
2012,24,74.799999999999997,70.692999999999998,90.931325301204822,17.570949748133287,13.066202844492931
2012,25,64.200000000000003,63.25,72.896385542168659,15.114033583614196,8.828217422683949
2012,26,55.399999999999999,51.563000000000009,60.795180722891565,11.191938558018137,7.518181117211529
2012,27,46.700000000000003,45.154999999999994,50.253012048192772,9.449794646747979,5.065428508152285
2012,28,38.100000000000001,41.890999999999984,43.780487804878042,7.6919460689093455,3.2698850819657674
2012,29,32.299999999999997,35.320000000000022,39.590243902439028,7.53181908340935,3.37403336888435
2012,30,28.5,29.126000000000005,36.990243902439019,8.863639273703837,4.104589421731199
2012,31,25.199999999999999,26.211999999999986,34.804938271604939,8.456179711231426,2.707249070710746
2012,32,23.5,24.437000000000012,32.938271604938272,8.196456061939736,2.8862605564986676
2012,33,21.800000000000001,22.281999999999996,30.523456790123458,6.4781801380661355,3.355745487634272
2012,34,20.600000000000001,20.579999999999998,28.851851851851851,5.854850790394046,2.0797977406409762
2012,35,18.899999999999999,19.978999999999999,27.22716049382716,5.44178307969178,1.8216428618281315
2012,36,16.800000000000001,19.035000000000004,25.874074074074077,5.154773946978127,1.5552400473683383
2013,1,14.699999999999999,17.800000000000001,24.966666666666665,4.876951776933843,2.103634421133524
2013,2,16.0,16.597000000000008,23.817857142857143,4.6325241165253885,1.590672665744514
2013,3,16.0,16.277000000000008,23.339285714285715,4.183617442517375,1.5252944751097552
2013,4,16.5,16.446000000000012,22.864285714285714,4.094299382734011,1.2051970793193945
2013,5,17.0,17.021000000000001,22.993975903614462,4.499657152185837,1.818431767608276
2013,6,16.699999999999999,17.105,23.593975903614453,5.173934423052386,2.4863529957574797
2013,7,22.600000000000001,17.292000000000002,25.222891566265055,6.56298425021625,3.324210161845599
2013,8,23.699999999999999,26.063000000000006,29.928915662650603,11.74461506207058,9.005003343637606
2013,9,33.600000000000001,28.889999999999997,36.734523809523814,12.698415554778315,7.939549932432664
2013,10,41.0,46.585000000000001,49.775903614457825,19.821579705951212,14.044115456650928
2013,11,60.0,64.440000000000012,71.466265060240957,26.58573465412641,18.298071432816258
2013,12,63.700000000000003,78.525000000000034,98.221428571428561,33.00805696251476,22.145124615266518
2013,13,76.5,91.66200000000002,121.19285714285715,31.73020599462402,25.719865143403002
2013,14,95.099999999999994,118.54600000000001,139.61785714285713,35.573721723774575,23.959241872069683
2013,15,119.0,109.325,157.39642857142857,36.68671486154336,26.685265423182127
2013,16,140.0,148.68299999999996,191.38095238095238,47.3204672501106,28.223960145176914
2013,17,154.0,166.16999999999999,207.95783132530121,59.746638073561556,39.95031762505323
2013,18,149.0,156.733,218.42530120481928,66.91988993651654,34.367827796106965
2013,19,118.0,144.91200000000001,207.42289156626504,67.74717764853203,33.599803918938655
2013,20,114.0,109.95399999999999,179.87023809523811,53.91300395195346,26.27971919380197
2013,21,111.0,106.78599999999997,153.47857142857143,43.91088201551387,21.50237425015141
2013,22,106.0,100.75000000000001,130.45783132530121,33.68398736782201,18.152318681737654
2013,23,92.200000000000003,91.844000000000037,112.3879518072289,26.53790844769303,13.780737129738947
2013,24,74.5,76.407999999999959,90.931325301204822,17.570949748133287,13.066202844492931
2013,25,63.200000000000003,63.409999999999989,72.896385542168659,15.114033583614196,8.828217422683949
2013,26,54.5,52.460999999999984,60.795180722891565,11.191938558018137,7.518181117211529
2013,27,43.799999999999997,44.99499999999999,50.253012048192772,9.449794646747979,5.065428508152285
2013,28,38.600000000000001,39.213999999999999,43.780487804878042,7.6919460689093455,3.2698850819657674
2013,29,33.899999999999999,36.268000000000022,39.590243902439028,7.53181908340935,3.37403336888435
2013,30,29.600000000000001,31.425000000000004,36.990243902439019,8.863639273703837,4.104589421731199
2013,31,26.0,28.059999999999992,34.804938271604939,8.456179711231426,2.707249070710746
2013,32,23.300000000000001,25.026999999999994,32.938271604938272,8.196456061939736,2.8862605564986676
2013,33,20.399999999999999,21.475000000000009,30.523456790123458,6.4781801380661355,3.355745487634272
2013,34,22.600000000000001,19.697999999999993,28.851851851851851,5.854850790394046,2.0797977406409762
2013,35,21.0,21.697000000000013,27.22716049382716,5.44178307969178,1.8216428618281315
2013,36,20.300000000000001,19.921999999999997,25.874074074074077,5.154773946978127,1.5552400473683383
2014,1,17.100000000000001,19.634,24.966666666666665,4.876951776933843,2.103634421133524
2014,2,17.5,18.013000000000005,23.817857142857143,4.6325241165253885,1.590672665744514
2014,3,16.300000000000001,17.842000000000002,23.339285714285715,4.183617442517375,1.5252944751097552
2014,4,15.0,17.341999999999999,22.864285714285714,4.094299382734011,1.2051970793193945
2014,5,14.300000000000001,17.168000000000006,22.993975903614462,4.499657152185837,1.818431767608276
2014,6,17.600000000000001,16.340000000000011,23.593975903614453,5.173934423052386,2.4863529957574797
2014,7,19.399999999999999,18.022000000000006,25.222891566265055,6.56298425021625,3.324210161845599
2014,8,22.600000000000001,20.953999999999994,29.928915662650603,11.74461506207058,9.005003343637606
2014,9,30.399999999999999,28.92199999999999,36.734523809523814,12.698415554778315,7.939549932432664
2014,10,35.5,45.002999999999986,49.775903614457825,19.821579705951212,14.044115456650928
2014,11,43.799999999999997,54.92499999999999,71.466265060240957,26.58573465412641,18.298071432816258
2014,12,72.599999999999994,75.934999999999974,98.221428571428561,33.00805696251476,22.145124615266518
2014,13,115.0,92.969000000000008,121.19285714285715,31.73020599462402,25.719865143403002
2014,14,127.0,146.999,139.61785714285713,35.573721723774575,23.959241872069683
2014,15,145.0,146.38999999999999,157.39642857142857,36.68671486154336,26.685265423182127
2014,16,136.0,149.70400000000001,191.38095238095238,47.3204672501106,28.223960145176914
2014,17,162.0,160.30500000000001,207.95783132530121,59.746638073561556,39.95031762505323
2014,18,167.0,183.22999999999999,218.42530120481928,66.91988993651654,34.367827796106965
2014,19,149.0,162.88999999999999,207.42289156626504,67.74717764853203,33.599803918938655
2014,20,123.0,139.35199999999998,179.87023809523811,53.91300395195346,26.27971919380197
2014,21,106.0,109.126,153.47857142857143,43.91088201551387,21.50237425015141
2014,22,83.799999999999997,96.430000000000021,130.45783132530121,33.68398736782201,18.152318681737654
2014,23,78.400000000000006,77.100000000000023,112.3879518072289,26.53790844769303,13.780737129738947
2014,24,68.5,67.688000000000002,90.931325301204822,17.570949748133287,13.066202844492931
2014,25,53.299999999999997,54.295000000000002,72.896385542168659,15.114033583614196,8.828217422683949
2014,26,41.5,45.214000000000013,60.795180722891565,11.191938558018137,7.518181117211529
2014,27,32.0,37.262000000000015,50.253012048192772,9.449794646747979,5.065428508152285
2014,28,35.100000000000001,34.118999999999993,43.780487804878042,7.6919460689093455,3.2698850819657674
2014,29,32.799999999999997,34.26400000000001,39.590243902439028,7.53181908340935,3.37403336888435
2014,30,33.5,30.294999999999995,36.990243902439019,8.863639273703837,4.104589421731199
2014,31,34.399999999999999,30.929000000000016,34.804938271604939,8.456179711231426,2.707249070710746
2014,32,34.200000000000003,31.755999999999993,32.938271604938272,8.196456061939736,2.8862605564986676
2014,33,35.100000000000001,31.171999999999979,30.523456790123458,6.4781801380661355,3.355745487634272
2014,34,35.299999999999997,32.108999999999995,28.851851851851851,5.854850790394046,2.0797977406409762
2014,35,32.200000000000003,32.971999999999994,27.22716049382716,5.44178307969178,1.8216428618281315
2014,36,25.0,31.19100000000002,25.874074074074077,5.154773946978127,1.5552400473683383
2015,1,28.199999999999999,24.166000000000004,24.966666666666665,4.876951776933843,2.103634421133524
2015,2,28.300000000000001,26.839999999999989,23.817857142857143,4.6325241165253885,1.590672665744514
2015,3,27.300000000000001,27.256999999999998,23.339285714285715,4.183617442517375,1.5252944751097552
2015,4,26.0,27.403999999999996,22.864285714285714,4.094299382734011,1.2051970793193945
2015,5,29.899999999999999,26.665000000000006,22.993975903614462,4.499657152185837,1.818431767608276
2015,6,34.600000000000001,32.394000000000005,23.593975903614453,5.173934423052386,2.4863529957574797
2015,7,31.699999999999999,39.669999999999995,25.222891566265055,6.56298425021625,3.324210161845599
2015,8,31.5,41.276999999999987,29.928915662650603,11.74461506207058,9.005003343637606
2015,9,37.5,41.956000000000003,36.734523809523814,12.698415554778315,7.939549932432664
2015,10,41.5,59.797999999999981,49.775903614457825,19.821579705951212,14.044115456650928
2015,11,71.799999999999997,62.472999999999978,71.466265060240957,26.58573465412641,18.298071432816258
2015,12,96.5,93.490999999999985,98.221428571428561,33.00805696251476,22.145124615266518
2015,13,123.0,113.43900000000002,121.19285714285715,31.73020599462402,25.719865143403002
2015,14,146.0,156.11000000000001,139.61785714285713,35.573721723774575,23.959241872069683
2015,15,119.0,165.43000000000001,157.39642857142857,36.68671486154336,26.685265423182127
2015,16,188.0,149.24000000000001,191.38095238095238,47.3204672501106,28.223960145176914
2015,17,179.0,196.06999999999999,207.95783132530121,59.746638073561556,39.95031762505323
2015,18,178.0,174.13999999999999,218.42530120481928,66.91988993651654,34.367827796106965
2015,19,183.0,168.44999999999999,207.42289156626504,67.74717764853203,33.599803918938655
2015,20,140.0,154.34999999999999,179.87023809523811,53.91300395195346,26.27971919380197
2015,21,115.0,120.16999999999999,153.47857142857143,43.91088201551387,21.50237425015141
2015,22,91.299999999999997,102.45000000000002,130.45783132530121,33.68398736782201,18.152318681737654
2015,23,71.799999999999997,79.546999999999954,112.3879518072289,26.53790844769303,13.780737129738947
2015,24,59.5,57.744000000000035,90.931325301204822,17.570949748133287,13.066202844492931
2015,25,45.399999999999999,51.710000000000029,72.896385542168659,15.114033583614196,8.828217422683949
2015,26,42.600000000000001,40.353999999999985,60.795180722891565,11.191938558018137,7.518181117211529
2015,27,39.100000000000001,37.576000000000008,50.253012048192772,9.449794646747979,5.065428508152285
2015,28,nan,36.554000000000016,43.780487804878042,7.6919460689093455,3.2698850819657674
2015,29,nan,nan,39.590243902439028,7.53181908340935,3.37403336888435
2015,30,nan,nan,36.990243902439019,8.863639273703837,4.104589421731199
2015,31,nan,nan,34.804938271604939,8.456179711231426,2.707249070710746
2015,32,nan,nan,32.938271604938272,8.196456061939736,2.8862605564986676
2015,33,nan,nan,30.523456790123458,6.4781801380661355,3.355745487634272
2015,34,nan,nan,28.851851851851851,5.854850790394046,2.0797977406409762
2015,35,nan,nan,27.22716049382716,5.44178307969178,1.8216428618281315
2015,36,nan,nan,25.874074074074077,5.154773946978127,1.5552400473683383
